頭文字,製品名,登録番号,列1,用途,有効成分-1,RACｺｰﾄﾞ-1,有効成分-2,RACｺｰﾄﾞ-2,有効成分-3,RACｺｰﾄﾞ-3,有効成分-4,RACｺｰﾄﾞ-4,有効成分-5,RACｺｰﾄﾞ-5
漢字,日産ｲｵｳﾌﾛｱﾌﾞﾙ,17828,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
キ,ｷﾉﾝﾄﾞｰﾌﾛｱﾌﾞﾙ,17831,,殺菌剤,有機銅,M1,,,,,,,,
ト,ﾄﾞｳｸﾞﾘﾝ水和剤,17832,,殺菌剤,有機銅,M1,,,,,,,,
コ,ｺﾛﾅﾌﾛｱﾌﾞﾙ,17897,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
カ,ｶｼﾏﾝ液剤,17912,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,,,,,,,,
漢字,新富士ﾛﾌﾞﾗｰﾙくん煙剤,17914,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,,,,,,,,
ロ,ﾛﾌﾞﾗｰﾙくん煙剤,17915,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,,,,,,,,
フ,ﾌﾞﾗｼﾝ粉剤DL,17948,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ホ,ﾎｸｺｰﾌﾞﾗｼﾝ粉剤DL,17949,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
フ,ﾌﾞﾗｼﾝﾊﾞﾘﾀﾞ粉剤DL,17951,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,
ノ,ﾉﾝﾌﾞﾗｽ粉剤DL,17954,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,ﾌｪﾘﾑｿﾞﾝ,U14,,,,,,
ノ,ﾉﾝﾌﾞﾗｽﾊﾞﾘﾀﾞ粉剤DL,17955,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,,,,
漢字,住化ﾅﾚｰﾄ水和剤,17959,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,有機銅,M1,,,,,,
ナ,ﾅﾚｰﾄ水和剤,17960,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,有機銅,M1,,,,,,
漢字,明治ﾏﾃﾘｰﾅ水和剤,17962,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,
ア,ｱｸﾞﾛｽﾏﾃﾘｰﾅ水和剤,17963,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,
ア,ｱｸﾞﾛｽﾃﾚｵ水和剤,17965,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,塩基性塩化銅,M1,,,,,,
ホ,ﾎｸｺｰﾍﾙｼｰﾄﾞ乳剤,18002,,殺菌剤,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,,,,,
U,UBEﾍﾙｼｰﾄﾞ乳剤,18003,,殺菌剤,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,,,,,
キ,ｷﾝｾｯﾄ水和剤80,18064,,殺菌剤,水酸化第二銅,M1,有機銅,M1,,,,,,
ヘ,ﾍﾞﾌｷﾉﾝ水和剤,18088,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,有機銅,M1,,,,,,
ネ,ﾈﾋﾞｼﾞﾝ粉剤,18210,,殺菌剤,ﾌﾙｽﾙﾌｧﾐﾄﾞ,36,,,,,,,,
ト,ﾄﾞｷﾘﾝﾌﾛｱﾌﾞﾙ,18230,,殺菌剤,有機銅,M1,,,,,,,,
ヘ,ﾍﾞﾆﾄﾞｰ水和剤,18237,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
ワ,ﾜﾝｵﾝ水和剤,18260,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,
ホ,ﾎｸｺｰﾍﾙｼｰﾄﾞTﾌﾛｱﾌﾞﾙ,18274,,殺菌剤,ﾁｳﾗﾑ,M3,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,,,
U,UBEﾍﾙｼｰﾄﾞTﾌﾛｱﾌﾞﾙ,18275,,殺菌剤,ﾁｳﾗﾑ,M3,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,,,
モ,ﾓﾝｶｯﾄ乳剤,18293,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
ス,ｽｺｱ水和剤10,18315,,殺菌剤,ｼﾞﾌｪﾉｺﾅｿﾞｰﾙ,3,,,,,,,,
フ,ﾌﾟﾗﾝﾀﾞﾑ乳剤25,18319,,殺菌剤,ｼﾞﾌｪﾉｺﾅｿﾞｰﾙ,3,,,,,,,,
カ,ｶﾘｸﾞﾘｰﾝ,18358,,殺菌剤,炭酸水素ｶﾘｳﾑ,NC,,,,,,,,
テ,ﾃｸﾘｰﾄﾞ水和剤,18359,,殺菌剤,ｲﾌﾟｺﾅｿﾞｰﾙ,3,,,,,,,,
ホ,ﾎｸｺｰ撒粉ﾎﾞﾙﾄﾞｰ粉剤DL,18370,,殺菌剤,塩基性硫酸銅,M1,,,,,,,,
セ,ｾﾚﾝﾀｰﾌ粒剤,18396,,殺菌剤,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,,,
カ,ｶｾｯﾄ水和剤,18409,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ｶｽｶﾞﾏｲｼﾝ,24,,,,,,
ロ,ﾛﾌﾞｸﾞﾗﾝ水和剤,18429,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,
タ,ﾀｹﾌﾞﾗｽ,18526,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,,,,,,,,
J,JCｼﾞｰﾌｧｲﾝ水和剤,18533,,殺菌剤,炭酸水素ﾅﾄﾘｳﾑ,NC,無水硫酸銅,M1,,,,,,
シ,ｼﾞｰﾌｧｲﾝ水和剤,18534,,殺菌剤,炭酸水素ﾅﾄﾘｳﾑ,NC,無水硫酸銅,M1,,,,,,
漢字,住化ｽﾎﾟﾙﾀｯｸｽﾀｰﾅSE,18554,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ﾌﾟﾛｸﾛﾗｽﾞ,3,,,,,,
漢字,日産ｽﾎﾟﾙﾀｯｸｽﾀｰﾅSE,18556,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ﾌﾟﾛｸﾛﾗｽﾞ,3,,,,,,
テ,ﾃｸﾘｰﾄﾞCﾌﾛｱﾌﾞﾙ,18600,,殺菌剤,ｲﾌﾟｺﾅｿﾞｰﾙ,3,水酸化第二銅,M1,,,,,,
ク,ｸﾐｱｲﾃｸﾘｰﾄﾞCﾌﾛｱﾌﾞﾙ,18601,,殺菌剤,ｲﾌﾟｺﾅｿﾞｰﾙ,3,水酸化第二銅,M1,,,,,,
ラ,ﾗﾌﾞｻｲﾄﾞﾌﾛｱﾌﾞﾙ,18629,,殺菌剤,ﾌｻﾗｲﾄﾞ,16.1,,,,,,,,
ホ,ﾎｸｺｰﾗﾌﾞｻｲﾄﾞﾌﾛｱﾌﾞﾙ,18632,,殺菌剤,ﾌｻﾗｲﾄﾞ,16.1,,,,,,,,
I,ICﾎﾞﾙﾄﾞｰ412,18644,,殺菌剤,塩基性硫酸銅,M1,,,,,,,,
I,ICﾎﾞﾙﾄﾞｰ66D,18645,,殺菌剤,塩基性硫酸銅,M1,,,,,,,,
I,ICﾎﾞﾙﾄﾞｰ48Q,18646,,殺菌剤,塩基性硫酸銅,M1,,,,,,,,
マ,ﾏﾈｰｼﾞ水和剤,18684,,殺菌剤,ｲﾐﾍﾞﾝｺﾅｿﾞｰﾙ,3,,,,,,,,
マ,ﾏﾈｰｼﾞ乳剤,18686,,殺菌剤,ｲﾐﾍﾞﾝｺﾅｿﾞｰﾙ,3,,,,,,,,
ロ,ﾛﾌﾞﾗｰﾙ500ｱｸｱ,18708,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,,,,,,,,
モ,ﾓﾉｸﾀｼﾞﾝﾌﾛｱﾌﾞﾙ,18739,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,ﾒﾌﾟﾛﾆﾙ,7,,,,,,
漢字,石原ﾌﾛﾝｻｲﾄﾞSC,18750,,殺菌剤,ﾌﾙｱｼﾞﾅﾑ,29,,,,,,,,
漢字,日曹ﾌﾛﾝｻｲﾄﾞSC,18751,,殺菌剤,ﾌﾙｱｼﾞﾅﾑ,29,,,,,,,,
ホ,ﾎｸｺｰﾌﾞﾗｼﾝｿﾞﾙ,18755,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
フ,ﾌﾞﾗｼﾝｿﾞﾙ,18756,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ミ,ﾐｯｸﾚｰﾄ水和剤,18761,,殺菌剤,ﾋﾄﾞﾛｷｼｲｿｷｻｿﾞｰﾙ,32,ﾌﾟﾛﾋﾟｺﾅｿﾞｰﾙ,3,,,,,,
ハ,ﾊｰﾓﾒｲﾄ水溶剤,18787,,殺菌剤,炭酸水素ﾅﾄﾘｳﾑ,NC,,,,,,,,
ハ,ﾊｰﾓﾒｲﾄ水溶剤,18788,,殺菌剤,炭酸水素ﾅﾄﾘｳﾑ,NC,,,,,,,,
ト,ﾄｯﾌﾟﾃｨ水和剤,18791,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,
フ,ﾌﾞﾛｰﾀﾞ水和剤,18801,,殺菌剤,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",ﾐｸﾛﾌﾞﾀﾆﾙ,3,,,,,,
ヘ,ﾍﾞﾙｸｰﾄ水和剤,18821,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,,,,,,,,
ク,ｸﾐｱｲﾍﾞﾙｸｰﾄ水和剤,18825,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,,,,,,,,
ク,ｸﾐｱｲﾍﾟﾝｺｾﾞﾌﾞﾌﾛｱﾌﾞﾙ,18848,,殺菌剤,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,,,
モ,ﾓﾝｶｯﾄﾌｧｲﾝ粉剤20DL,19013,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
フ,ﾌﾞﾗｼﾝﾊﾞﾘﾀﾞｿﾞﾙ,19023,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,
ホ,ﾎｸｺｰﾌﾞﾗｼﾝﾊﾞﾘﾀﾞｿﾞﾙ,19024,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,
フ,ﾌﾗﾝｶｯﾄｽﾌﾟﾚｰ,19040,,殺菌剤,ﾎﾟﾘｵｷｼﾝD亜鉛塩,"「-」(I*),19(F*)",,,,,,,,
コ,ｺﾗﾄｯﾌﾟ1ｷﾛ粒剤12,19065,,殺菌剤,ﾋﾟﾛｷﾛﾝ,16.1,,,,,,,,
ヘ,ﾍﾞﾙｸｶﾞｰﾄﾞ水和剤,19068,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,ﾁｳﾗﾑ,M3,,,,,,
ソ,ｿﾀｰﾙWDG,19072,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,
フ,ﾌﾙﾋﾟｶﾌﾛｱﾌﾞﾙ,19100,,殺菌剤,ﾒﾊﾟﾆﾋﾟﾘﾑ,9,,,,,,,,
フ,ﾌﾞﾗｼﾝﾌﾛｱﾌﾞﾙ,19165,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ホ,ﾎｸｺｰﾌﾞﾗｼﾝﾌﾛｱﾌﾞﾙ,19166,,殺菌剤,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ヘ,ﾍﾞﾙｸﾛｰﾌﾞ水和剤,19250,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,,,,,,
モ,ﾓﾝｶｯﾄﾌﾛｱﾌﾞﾙ40,19252,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
ト,ﾄｯﾌﾟｼﾞﾝMｵｲﾙﾍﾟｰｽﾄ,19259,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ス,ｽｷｬﾌﾞﾛｯｸSC,19264,,殺菌剤,ﾌﾙｽﾙﾌｧﾐﾄﾞ,36,,,,,,,,
モ,ﾓﾝｶｯﾄ1ｷﾛ粒剤21,19310,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
ラ,ﾗｸｵｰ･ﾓﾝｶｯﾄ,19311,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
フ,ﾌﾞﾗｼﾝﾊﾞﾘﾀﾞﾌﾛｱﾌﾞﾙ,19352,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,
ホ,ﾎｸｺｰﾌﾞﾗｼﾝﾊﾞﾘﾀﾞﾌﾛｱﾌﾞﾙ,19353,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,ﾌｪﾘﾑｿﾞﾝ,U14,ﾌｻﾗｲﾄﾞ,16.1,,,,
キ,ｷﾋｹﾞﾝﾃﾞｨｰﾌﾛｱﾌﾞﾙ,19365,,殺菌剤,ﾁｳﾗﾑ,M3,,,,,,,,
リ,ﾘﾝﾊﾞｰ粒剤,19366,,殺菌剤,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,,,
ホ,ﾎｸｺｰﾘﾝﾊﾞｰ粒剤,19368,,殺菌剤,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,,,
コ,ｺﾗﾄｯﾌﾟﾘﾝﾊﾞｰ粒剤,19379,,殺菌剤,ﾋﾟﾛｷﾛﾝ,16.1,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,
ク,ｸﾐｱｲｺﾗﾄｯﾌﾟﾘﾝﾊﾞｰ粒剤,19381,,殺菌剤,ﾋﾟﾛｷﾛﾝ,16.1,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,
ウ,ｳｲｽﾍﾟｸﾄ水和剤5,19425,,殺菌剤,ﾌﾙｼﾞｵｷｿﾆﾙ,12,,,,,,,,
セ,ｾｲﾋﾞｱｰﾌﾛｱﾌﾞﾙ20,19426,,殺菌剤,ﾌﾙｼﾞｵｷｿﾆﾙ,12,,,,,,,,
シ,ｼﾞﾏﾝﾀﾞｲｾﾝﾌﾛｱﾌﾞﾙ,19436,,殺菌剤,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,,,
漢字,日農ｼﾞﾏﾝﾀﾞｲｾﾝﾌﾛｱﾌﾞﾙ,19437,,殺菌剤,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,,,
漢字,家庭園芸用ﾚﾝﾃﾐﾝ,19439,,殺菌剤,ｼｲﾀｹ菌糸体抽出物,「-（生）」,,,,,,,,
漢字,家庭園芸用ﾚﾝﾃﾐﾝ液剤,19440,,殺菌剤,ｼｲﾀｹ菌糸体抽出物,「-（生）」,,,,,,,,
マ,ﾏﾈｰｼﾞDF,19454,,殺菌剤,ｲﾐﾍﾞﾝｺﾅｿﾞｰﾙ,3,,,,,,,,
フ,ﾌｪｽﾃｨﾊﾞﾙ水和剤,19507,,殺菌剤,ｼﾞﾒﾄﾓﾙﾌ,40,,,,,,,,
ホ,ﾎｸｺｰﾌｪｽﾃｨﾊﾞﾙC水和剤,19510,,殺菌剤,ｼﾞﾒﾄﾓﾙﾌ,40,塩基性塩化銅,M1,,,,,,
サ,ｻｰｶﾞ水和剤,19511,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,
オ,ｵﾘｾﾞﾒｰﾄ1ｷﾛ粒剤,19541,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ホ,ﾎｸｺｰｵﾘｾﾞﾒｰﾄ1ｷﾛ粒剤,19542,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ハ,ﾊﾞｲｴﾙﾀﾌｼｰﾊﾞﾌﾛｱﾌﾞﾙ,19577,,殺菌剤,ﾃﾌﾞｺﾅｿﾞｰﾙ,3,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,
シ,ｼﾞﾏﾝﾀﾞｲｾﾝDF,19624,,殺菌剤,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,,,
ヒ,ﾋﾟﾘｶｯﾄ乳剤,19636,,殺菌剤,ｼﾞﾌﾙﾒﾄﾘﾑ,39,,,,,,,,
漢字,日産ﾓﾝｶｯﾄﾌﾛｱﾌﾞﾙ40,19654,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
ト,ﾄｯﾌﾟｸﾞﾗｽﾄﾞﾗｲﾌﾛｱﾌﾞﾙ,19665,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
S,SDSｼﾄﾗｰﾉﾌﾛｱﾌﾞﾙ,19668,,殺菌剤,有機銅,M1,TPN,M5,,,,,,
シ,ｼﾄﾗｰﾉﾌﾛｱﾌﾞﾙ,19669,,殺菌剤,有機銅,M1,TPN,M5,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝZﾄﾞﾗｲﾌﾛｱﾌﾞﾙ,19684,,殺菌剤,ﾎﾟﾘｵｷｼﾝD亜鉛塩,"「-」(I*),19(F*)",,,,,,,,
サ,ｻﾝｹｲｼﾞｰﾌｧｲﾝ水和剤,19687,,殺菌剤,炭酸水素ﾅﾄﾘｳﾑ,NC,無水硫酸銅,M1,,,,,,
リ,ﾘﾝﾊﾞｰ1ｷﾛ粒剤,19692,,殺菌剤,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,,,
D,Dr.ｵﾘｾﾞ箱粒剤,19721,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ホ,ﾎｸｺｰDr.ｵﾘｾﾞ箱粒剤,19722,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
漢字,兼商ﾓﾚｽﾀﾝ水和剤,19723,,殺菌剤,ｷﾉｷｻﾘﾝ系,"UN(I*), M10(F*)",,,,,,,,
ス,ｽｺｱMZ水和剤,19730,,殺菌剤,ｼﾞﾌｪﾉｺﾅｿﾞｰﾙ,3,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,
ホ,ﾎｸｺｰﾓﾐｶﾞｰﾄﾞC水和剤,19736,,殺菌剤,塩基性塩化銅,M1,ﾌﾙｼﾞｵｷｿﾆﾙ,12,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,
モ,ﾓﾐｶﾞｰﾄﾞC水和剤,19737,,殺菌剤,塩基性塩化銅,M1,ﾌﾙｼﾞｵｷｿﾆﾙ,12,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,
U,UBEﾓﾐｶﾞｰﾄﾞC水和剤,19738,,殺菌剤,塩基性塩化銅,M1,ﾌﾙｼﾞｵｷｿﾆﾙ,12,ﾍﾟﾌﾗｿﾞｴｰﾄ,3,,,,
ク,ｸﾐｱｲｶｰｾﾞｰﾄPZ水和剤,19779,,殺菌剤,ｼﾓｷｻﾆﾙ,27,ﾏﾝｾﾞﾌﾞ,"UN(I*), M3(F*)",,,,,,
漢字,家庭園芸用ﾄｯﾌﾟｼﾞﾝMｿﾞﾙ,19783,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ヘ,ﾍﾞﾙｸｰﾄﾌﾛｱﾌﾞﾙ,19884,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,,,,,,,,
フ,ﾌﾙﾋﾟｶくん煙剤,19887,,殺菌剤,ﾒﾊﾟﾆﾋﾟﾘﾑ,9,,,,,,,,
漢字,新富士ﾌﾙﾋﾟｶくん煙剤,19888,,殺菌剤,ﾒﾊﾟﾆﾋﾟﾘﾑ,9,,,,,,,,
ク,ｸﾘｱﾊﾟｯﾁDF,19903,,殺菌剤,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,,,
ヘ,ﾍﾞﾆﾄﾞｰDF,19925,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
ホ,ﾎﾟﾃｶﾞｰﾄﾞDF,19926,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
ア,ｱﾐｽﾀｰ粒剤15,19955,,殺菌剤,ｱｿﾞｷｼｽﾄﾛﾋﾞﾝ,11,,,,,,,,
ア,ｱﾐｽﾀｰ粉剤DL,19959,,殺菌剤,ｱｿﾞｷｼｽﾄﾛﾋﾞﾝ,11,,,,,,,,
ホ,ﾎﾞﾝｼﾞｮﾙﾉ乳剤,20020,,殺菌剤,ﾃﾄﾗｺﾅｿﾞｰﾙ,3,,,,,,,,
オ,ｵﾘﾌﾞﾗｲﾄ粒剤,20021,,殺菌剤,ﾒﾄﾐﾉｽﾄﾛﾋﾞﾝ,11,,,,,,,,
オ,ｵﾘﾌﾞﾗｲﾄ1ｷﾛ粒剤,20026,,殺菌剤,ﾒﾄﾐﾉｽﾄﾛﾋﾞﾝ,11,,,,,,,,
ク,ｸﾞﾗﾎﾟｽﾄﾌﾛｱﾌﾞﾙ,20043,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
フ,ﾌｼﾞﾜﾝ1ｷﾛ粒剤,20058,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,,,,,,,,
ヒ,ﾋﾞｰﾑ粉剤5DL,20062,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
モ,ﾓﾝｾﾚﾝ顆粒水和剤,20067,,殺菌剤,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,,,
セ,ｾﾚﾝﾀｰﾌ顆粒水和剤,20068,,殺菌剤,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,,,
ク,ｸﾞﾚｰﾀﾑ箱粒剤,20071,,殺菌剤,ﾁﾌﾙｻﾞﾐﾄﾞ,7,,,,,,,,
ホ,ﾎﾞﾄｷﾗｰ水和剤,20080,,殺菌剤,ﾊﾞﾁﾙｽ ｽﾞﾌﾞﾁﾘｽ,BM2,,,,,,,,
漢字,日農ﾎﾞﾄｷﾗｰ水和剤,20081,,殺菌剤,ﾊﾞﾁﾙｽ ｽﾞﾌﾞﾁﾘｽ,BM2,,,,,,,,
ノ,ﾉﾝﾌﾞﾗｽﾌﾛｱﾌﾞﾙ,20090,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,ﾌｪﾘﾑｿﾞﾝ,U14,,,,,,
タ,ﾀｰﾌﾄｯﾌﾟDF,20135,,殺菌剤,ｸﾚｿｷｼﾑﾒﾁﾙ,11,,,,,,,,
ア,ｱﾝﾄﾗｺｰﾙ顆粒水和剤,20145,,殺菌剤,ﾌﾟﾛﾋﾟﾈﾌﾞ,M3,,,,,,,,
漢字,日農ﾌﾞﾘｻﾞｰﾄﾞ水和剤,20158,,殺菌剤,ｼﾓｷｻﾆﾙ,27,TPN,M5,,,,,,
タ,ﾀﾞｺﾆｰﾙ顆粒水和剤,20168,,殺菌剤,TPN,M5,,,,,,,,
タ,ﾀﾞｺﾆｰﾙｴｰｽ,20169,,殺菌剤,TPN,M5,,,,,,,,
タ,ﾀﾞｺﾆｰﾙﾀｰﾌ,20210,,殺菌剤,TPN,M5,,,,,,,,
ハ,ﾊﾟｽﾜｰﾄﾞ顆粒水和剤,20211,,殺菌剤,ﾌｪﾝﾍｷｻﾐﾄﾞ,17,,,,,,,,
サ,ｻﾙﾊﾞﾄｰﾚME,20231,,殺菌剤,ﾃﾄﾗｺﾅｿﾞｰﾙ,3,,,,,,,,
タ,ﾀﾞｲﾊﾟﾜｰ水和剤,20237,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,ｷｬﾌﾟﾀﾝ,M4,,,,,,
ト,ﾄﾞｲﾂﾎﾞﾙﾄﾞｰDF,20262,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
リ,ﾘﾝﾊﾞｰ箱粒剤,20279,,殺菌剤,ﾌﾗﾒﾄﾋﾟﾙ,7,,,,,,,,
シ,ｼﾙﾊﾞｷｭｱﾌﾛｱﾌﾞﾙ,20285,,殺菌剤,ﾃﾌﾞｺﾅｿﾞｰﾙ,3,,,,,,,,
記号,[DIC]ﾍﾞﾌﾗﾝｼｰﾄﾞﾌﾛｱﾌﾞﾙ,20295,,殺菌剤,ｲﾌﾟｺﾅｿﾞｰﾙ,3,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,,,,,,
ヘ,ﾍﾞﾌﾗﾝｼｰﾄﾞﾌﾛｱﾌﾞﾙ,20296,,殺菌剤,ｲﾌﾟｺﾅｿﾞｰﾙ,3,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,,,,,,
記号,[DIC]ﾀﾞｲﾏｼﾞﾝ,20347,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,ﾌｪﾝﾍｷｻﾐﾄﾞ,17,,,,,,
タ,ﾀﾞｲﾏｼﾞﾝ,20348,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝｱﾙﾍﾞｼﾙ酸塩,M7,ﾌｪﾝﾍｷｻﾐﾄﾞ,17,,,,,,
ホ,ﾎﾗｲｽﾞﾝﾄﾞﾗｲﾌﾛｱﾌﾞﾙ,20353,,殺菌剤,ｼﾓｷｻﾆﾙ,27,ﾌｧﾓｷｻﾄﾞﾝ,11,,,,,,
